,tweet,label,tweet_tokens,tweet_tokens_WSW,tweet_tokens_stemmed
462,pemerintah terus berupaya menjaga masyarakat tetap amannnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti sumutberani indonesia tolakagendakhilafahfpi kapolribasmiradikalis lagulamakambinghitam httpstcoiaosolb,0,"['pemerintah', 'terus', 'berupaya', 'menjaga', 'masyarakat', 'tetap', 'amannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcoiaosolb']","['pemerintah', 'berupaya', 'menjaga', 'masyarakat', 'amannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcoiaosolb']","['perintah', 'upaya', 'jaga', 'masyarakat', 'amannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcoiaosolb']"
463,omnibus law dpaat mempermudah mendapatkan pekerjaannnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti sumutberani indonesia tolakagendakhilafahfpi kapolribasmiradikalis lagulamakambinghitam httpstcougonjrnh,0,"['omnibus', 'law', 'dpaat', 'mempermudah', 'mendapatkan', 'pekerjaannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcougonjrnh']","['omnibus', 'law', 'dpaat', 'mempermudah', 'pekerjaannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcougonjrnh']","['omnibus', 'law', 'dpaat', 'mudah', 'pekerjaannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcougonjrnh']"
464,omnibus law memberikan jaminan industri ramah lingkungannnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti sumutberani indonesia tolakagendakhilafahfpi kapolribasmiradikalis lagulamakambinghitam httpstcojsymjqte,0,"['omnibus', 'law', 'memberikan', 'jaminan', 'industri', 'ramah', 'lingkungannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcojsymjqte']","['omnibus', 'law', 'jaminan', 'industri', 'ramah', 'lingkungannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcojsymjqte']","['omnibus', 'law', 'jamin', 'industri', 'ramah', 'lingkungannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcojsymjqte']"
465,presiden jokowi terus mengupayakan masyarakat indonesia amannnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti sumutberani indonesia tolakagendakhilafahfpi kapolribasmiradikalis httpstcoixujapmh,0,"['presiden', 'jokowi', 'terus', 'mengupayakan', 'masyarakat', 'indonesia', 'amannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'httpstcoixujapmh']","['presiden', 'jokowi', 'mengupayakan', 'masyarakat', 'indonesia', 'amannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'httpstcoixujapmh']","['presiden', 'jokowi', 'upaya', 'masyarakat', 'indonesia', 'amannnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'httpstcoixujapmh']"
466,umkm siap dongkrak ekonominnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw httpstcoyevmgirn,0,"['umkm', 'siap', 'dongkrak', 'ekonominnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcoyevmgirn']","['umkm', 'dongkrak', 'ekonominnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcoyevmgirn']","['umkm', 'dongkrak', 'ekonominnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcoyevmgirn']"
467,omnibus law permudah cari kerjannnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw httpstcoxcwkthotg,1,"['omnibus', 'law', 'permudah', 'cari', 'kerjannnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcoxcwkthotg']","['omnibus', 'law', 'permudah', 'cari', 'kerjannnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcoxcwkthotg']","['omnibus', 'law', 'mudah', 'cari', 'kerjannnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcoxcwkthotg']"
468,mari cegah virus coronannnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw httpstcopndjpqjc,0,"['mari', 'cegah', 'virus', 'coronannnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcopndjpqjc']","['mari', 'cegah', 'virus', 'coronannnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcopndjpqjc']","['mari', 'cegah', 'virus', 'coronannnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcopndjpqjc']"
469,meningkatkan perekonomian negara dengan omnibus law nnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw httpstcohgdjws,0,"['meningkatkan', 'perekonomian', 'negara', 'dengan', 'omnibus', 'law', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcohgdjws']","['meningkatkan', 'perekonomian', 'negara', 'omnibus', 'law', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcohgdjws']","['tingkat', 'ekonomi', 'negara', 'omnibus', 'law', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'httpstcohgdjws']"
470,semakin dekat arah nieslayakdimakzulkanndengan tegas pimpinan mprgoidnbpk bamsoet dalam pernyataannya terkait tata kelola dkijakartanyg amburadulnnnieshancurkanmonasnniesbebalsokhebatnniesharusmundurncumamodalkepalabatunniesmundurlahnnhttpstcoqmhothgnj,0,"['semakin', 'dekat', 'arah', 'nieslayakdimakzulkanndengan', 'tegas', 'pimpinan', 'mprgoidnbpk', 'bamsoet', 'dalam', 'pernyataannya', 'terkait', 'tata', 'kelola', 'dkijakartanyg', 'amburadulnnnieshancurkanmonasnniesbebalsokhebatnniesharusmundurncumamodalkepalabatunniesmundurlahnnhttpstcoqmhothgnj']","['arah', 'nieslayakdimakzulkanndengan', 'pimpinan', 'mprgoidnbpk', 'bamsoet', 'pernyataannya', 'terkait', 'tata', 'kelola', 'dkijakartanyg', 'amburadulnnnieshancurkanmonasnniesbebalsokhebatnniesharusmundurncumamodalkepalabatunniesmundurlahnnhttpstcoqmhothgnj']","['arah', 'nieslayakdimakzulkanndengan', 'pimpin', 'mprgoidnbpk', 'bamsoet', 'nyata', 'kait', 'tata', 'kelola', 'dkijakartanyg', 'amburadulnnnieshancurkanmonasnniesbebalsokhebatnniesharusmundurncumamodalkepalabatunniesmundurlahnnhttpstcoqmhothgnj']"
471,rt bjrobin semakin dekat arah nieslayakdimakzulkanndengan tegas pimpinan mprgoidnbpk bamsoet dalam pernyataannya terkait tata ku,0,"['rt', 'bjrobin', 'semakin', 'dekat', 'arah', 'nieslayakdimakzulkanndengan', 'tegas', 'pimpinan', 'mprgoidnbpk', 'bamsoet', 'dalam', 'pernyataannya', 'terkait', 'tata', 'ku']","['bjrobin', 'arah', 'nieslayakdimakzulkanndengan', 'pimpinan', 'mprgoidnbpk', 'bamsoet', 'pernyataannya', 'terkait', 'tata', 'ku']","['bjrobin', 'arah', 'nieslayakdimakzulkanndengan', 'pimpin', 'mprgoidnbpk', 'bamsoet', 'nyata', 'kait', 'tata', 'ku']"
472,dukung omnibus law ndukung perkembangan umkmnnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw indonesia tolakagendakhilafahfpi kapolribasmiradikalis lagulamakambinghitam httpstcoagxjaheos,0,"['dukung', 'omnibus', 'law', 'ndukung', 'perkembangan', 'umkmnnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcoagxjaheos']","['dukung', 'omnibus', 'law', 'ndukung', 'perkembangan', 'umkmnnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcoagxjaheos']","['dukung', 'omnibus', 'law', 'ndukung', 'kembang', 'umkmnnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'httpstcoagxjaheos']"
473,waspada hoax provokasi menjatuhkan omnibus law nnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw indonesia tolakagendakhilafahfpi httpstcoxogssgow,0,"['waspada', 'hoax', 'provokasi', 'menjatuhkan', 'omnibus', 'law', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'tolakagendakhilafahfpi', 'httpstcoxogssgow']","['waspada', 'hoax', 'provokasi', 'menjatuhkan', 'omnibus', 'law', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'tolakagendakhilafahfpi', 'httpstcoxogssgow']","['waspada', 'hoax', 'provokasi', 'jatuh', 'omnibus', 'law', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'tolakagendakhilafahfpi', 'httpstcoxogssgow']"
474,rt opiniwongcilik dukung omnibus law ndukung perkembangan umkmnnnnkickniessavewarga niesmundurlah wisatahalalalakadrun seu,0,"['rt', 'opiniwongcilik', 'dukung', 'omnibus', 'law', 'ndukung', 'perkembangan', 'umkmnnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'seu']","['opiniwongcilik', 'dukung', 'omnibus', 'law', 'ndukung', 'perkembangan', 'umkmnnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'seu']","['opiniwongcilik', 'dukung', 'omnibus', 'law', 'ndukung', 'kembang', 'umkmnnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'seu']"
475,berikut beberapa hoaks terkait virus coronannnnkickniessavewarga niesmundurlah omnibuslaw selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw indonesia httpstcorehtfjyld,0,"['berikut', 'beberapa', 'hoaks', 'terkait', 'virus', 'coronannnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcorehtfjyld']","['hoaks', 'terkait', 'virus', 'coronannnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcorehtfjyld']","['hoaks', 'kait', 'virus', 'coronannnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcorehtfjyld']"
476,mari dukung omnibus law demi masa depan negara yang lebih baiknnnnkickniessavewarga niesmundurlah omnibuslaw selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw indonesia httpstcoprsiuqsosv,0,"['mari', 'dukung', 'omnibus', 'law', 'demi', 'masa', 'depan', 'negara', 'yang', 'lebih', 'baiknnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcoprsiuqsosv']","['mari', 'dukung', 'omnibus', 'law', 'negara', 'baiknnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcoprsiuqsosv']","['mari', 'dukung', 'omnibus', 'law', 'negara', 'baiknnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcoprsiuqsosv']"
477,mari dukung omnibus law demi masa depan negara yang lebih baiknnnnkickniessavewarga niesmundurlah omnibuslaw selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw indonesia httpstcowehzawuus,0,"['mari', 'dukung', 'omnibus', 'law', 'demi', 'masa', 'depan', 'negara', 'yang', 'lebih', 'baiknnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcowehzawuus']","['mari', 'dukung', 'omnibus', 'law', 'negara', 'baiknnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcowehzawuus']","['mari', 'dukung', 'omnibus', 'law', 'negara', 'baiknnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcowehzawuus']"
478,rt drzaidulakbar ada yang masih suka gorengan ntentu saja gorengan sendiri mengandung tepung dan minyak nnngorengan tepung resepsu,0,"['rt', 'drzaidulakbar', 'ada', 'yang', 'masih', 'suka', 'gorengan', 'ntentu', 'saja', 'gorengan', 'sendiri', 'mengandung', 'tepung', 'dan', 'minyak', 'nnngorengan', 'tepung', 'resepsu']","['drzaidulakbar', 'suka', 'gorengan', 'ntentu', 'gorengan', 'mengandung', 'tepung', 'minyak', 'nnngorengan', 'tepung', 'resepsu']","['drzaidulakbar', 'suka', 'goreng', 'ntentu', 'goreng', 'kandung', 'tepung', 'minyak', 'nnngorengan', 'tepung', 'resepsu']"
479,manfaat omnibus law bagi umkmnnnnkickniessavewarga niesmundurlah omnibuslaw selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw indonesia httpstcofyjhzxrpmu,0,"['manfaat', 'omnibus', 'law', 'bagi', 'umkmnnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcofyjhzxrpmu']","['manfaat', 'omnibus', 'law', 'umkmnnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcofyjhzxrpmu']","['manfaat', 'omnibus', 'law', 'umkmnnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcofyjhzxrpmu']"
480,omnibus law kedepannya dapat meningkatkan perkembangan badan usahannnnkickniessavewarga niesmundurlah omnibuslaw selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw indonesia httpstcoukggrvvut,0,"['omnibus', 'law', 'kedepannya', 'dapat', 'meningkatkan', 'perkembangan', 'badan', 'usahannnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcoukggrvvut']","['omnibus', 'law', 'kedepannya', 'meningkatkan', 'perkembangan', 'badan', 'usahannnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcoukggrvvut']","['omnibus', 'law', 'depan', 'tingkat', 'kembang', 'badan', 'usahannnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcoukggrvvut']"
481,monas udah porak poranda baru mau konsultasi setelah didesak dan dibilang g tertib aturan ente sehat wannaniesgabisakerjanniesmundursajalahnnieshancurkanmonasnniesmundurlahnpolisikanniesnpolisikanniessegeranncheck out this vidy httpstcokxwcrfll,0,"['monas', 'udah', 'porak', 'poranda', 'baru', 'mau', 'konsultasi', 'setelah', 'didesak', 'dan', 'dibilang', 'g', 'tertib', 'aturan', 'ente', 'sehat', 'wannaniesgabisakerjanniesmundursajalahnnieshancurkanmonasnniesmundurlahnpolisikanniesnpolisikanniessegeranncheck', 'out', 'this', 'vidy', 'httpstcokxwcrfll']","['monas', 'udah', 'porak', 'poranda', 'konsultasi', 'didesak', 'dibilang', 'g', 'tertib', 'aturan', 'ente', 'sehat', 'wannaniesgabisakerjanniesmundursajalahnnieshancurkanmonasnniesmundurlahnpolisikanniesnpolisikanniessegeranncheck', 'out', 'this', 'vidy', 'httpstcokxwcrfll']","['monas', 'udah', 'porak', 'poranda', 'konsultasi', 'desak', 'bilang', 'g', 'tertib', 'atur', 'ente', 'sehat', 'wannaniesgabisakerjanniesmundursajalahnnieshancurkanmonasnniesmundurlahnpolisikanniesnpolisikanniessegeranncheck', 'out', 'this', 'vidy', 'httpstcokxwcrfll']"
482,omnibus law mencerahkan masa depan buruhnnnnkickniessavewarga niesmundurlah omnibuslaw selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw indonesia httpstcozchhmlivp,1,"['omnibus', 'law', 'mencerahkan', 'masa', 'depan', 'buruhnnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcozchhmlivp']","['omnibus', 'law', 'mencerahkan', 'buruhnnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcozchhmlivp']","['omnibus', 'law', 'cerah', 'buruhnnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcozchhmlivp']"
483,pemerintah siapkan evakuasi warga indonesia di wuhannnnnkickniessavewarga niesmundurlah omnibuslaw selamatnatalsobatnkri jokowi bersihkankampusdarihti omnibuslaw indonesia httpstcoxyqldywzf,0,"['pemerintah', 'siapkan', 'evakuasi', 'warga', 'indonesia', 'di', 'wuhannnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcoxyqldywzf']","['pemerintah', 'siapkan', 'evakuasi', 'warga', 'indonesia', 'wuhannnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcoxyqldywzf']","['perintah', 'siap', 'evakuasi', 'warga', 'indonesia', 'wuhannnnnkickniessavewarga', 'niesmundurlah', 'omnibuslaw', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'omnibuslaw', 'indonesia', 'httpstcoxyqldywzf']"
484,bangzul pemprov itu isinya apa ya sekrg serius nanya aq kok ya saling mendukung tp mreka lupa netizen tuh pinter pemprov shame on you uddudceuddudceuddudceuddudcennieshancurkanjakarta nnieshancurkanmonas nshameonyounies,1,"['bangzul', 'pemprov', 'itu', 'isinya', 'apa', 'ya', 'sekrg', 'serius', 'nanya', 'aq', 'kok', 'ya', 'saling', 'mendukung', 'tp', 'mreka', 'lupa', 'netizen', 'tuh', 'pinter', 'pemprov', 'shame', 'on', 'you', 'uddudceuddudceuddudceuddudcennieshancurkanjakarta', 'nnieshancurkanmonas', 'nshameonyounies']","['bangzul', 'pemprov', 'isinya', 'sekrg', 'serius', 'nanya', 'aq', 'mendukung', 'tp', 'mreka', 'lupa', 'netizen', 'pinter', 'pemprov', 'shame', 'on', 'you', 'uddudceuddudceuddudceuddudcennieshancurkanjakarta', 'nnieshancurkanmonas', 'nshameonyounies']","['bangzul', 'pemprov', 'isi', 'sekrg', 'serius', 'nanya', 'aq', 'dukung', 'tp', 'mreka', 'lupa', 'netizen', 'pinter', 'pemprov', 'shame', 'on', 'you', 'uddudceuddudceuddudceuddudcennieshancurkanjakarta', 'nnieshancurkanmonas', 'nshameonyounies']"
485,aniesbaswedan dkijakarta humasjakfire dinaslhdki dinassdajakarta binamargadki dishubdkijkt perasaan yg kerja bukan team dari pemprov deh wan ndari kemaren beberapa hari tergenang loe ngga ada action nsampe akhirnya pemerintah pusat turun tangan terus elu klaim itu kerjaan ente njakartalangitbirunshameonyouniesnhttpstcopdvxsppnqw,1,"['aniesbaswedan', 'dkijakarta', 'humasjakfire', 'dinaslhdki', 'dinassdajakarta', 'binamargadki', 'dishubdkijkt', 'perasaan', 'yg', 'kerja', 'bukan', 'team', 'dari', 'pemprov', 'deh', 'wan', 'ndari', 'kemaren', 'beberapa', 'hari', 'tergenang', 'loe', 'ngga', 'ada', 'action', 'nsampe', 'akhirnya', 'pemerintah', 'pusat', 'turun', 'tangan', 'terus', 'elu', 'klaim', 'itu', 'kerjaan', 'ente', 'njakartalangitbirunshameonyouniesnhttpstcopdvxsppnqw']","['aniesbaswedan', 'dkijakarta', 'humasjakfire', 'dinaslhdki', 'dinassdajakarta', 'binamargadki', 'dishubdkijkt', 'perasaan', 'kerja', 'team', 'pemprov', 'deh', 'wan', 'ndari', 'kemaren', 'tergenang', 'loe', 'ngga', 'action', 'nsampe', 'pemerintah', 'pusat', 'turun', 'tangan', 'elu', 'klaim', 'kerjaan', 'ente', 'njakartalangitbirunshameonyouniesnhttpstcopdvxsppnqw']","['aniesbaswedan', 'dkijakarta', 'humasjakfire', 'dinaslhdki', 'dinassdajakarta', 'binamargadki', 'dishubdkijkt', 'asa', 'kerja', 'team', 'pemprov', 'deh', 'wan', 'ndari', 'kemaren', 'genang', 'loe', 'ngga', 'action', 'nsampe', 'perintah', 'pusat', 'turun', 'tangan', 'elu', 'klaim', 'kerja', 'ente', 'njakartalangitbirunshameonyouniesnhttpstcopdvxsppnqw']"
